CountryCode,SeriesCode,Year,DESCRIPTION
"GBR","SI.DST.FRST.20","YR2014","Based on data from FRS-LIS. Estimated from unit-record income data."
"GBR","SI.DST.FRST.20","YR2015","Based on data from FRS-LIS. Estimated from unit-record income data."
"GBR","SI.DST.FRST.20","YR2016","Based on data from FRS-LIS. Estimated from unit-record income data."
"GBR","SI.DST.FRST.20","YR2017","Based on data from FRS-LIS. Estimated from unit-record income data."
"GBR","SI.DST.FRST.20","YR2018","Based on data from FRS-LIS. Estimated from unit-record income data."
"GBR","SI.DST.FRST.20","YR2019","Based on data from FRS-LIS. Estimated from unit-record income data."
"GBR","SI.DST.FRST.20","YR2020","Based on data from FRS-LIS. Estimated from unit-record income data."
"GBR","SI.DST.FRST.20","YR2021","Based on data from FRS-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR1968","Based on data from FES-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR1969","Based on data from FES-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR1970","Based on data from FES-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR1971","Based on data from FES-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR1972","Based on data from FES-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR1973","Based on data from FES-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR1974","Based on data from FES-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR1975","Based on data from FES-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR1976","Based on data from FES-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR1977","Based on data from FES-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR1978","Based on data from FES-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR1979","Based on data from FES-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR1980","Based on data from FES-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR1981","Based on data from FES-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR1982","Based on data from FES-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR1983","Based on data from FES-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR1984","Based on data from FES-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR1985","Based on data from FES-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR1986","Based on data from FES-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR1987","Based on data from FES-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR1988","Based on data from FES-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR1989","Based on data from FES-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR1990","Based on data from FES-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR1991","Based on data from FES-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR1992","Based on data from FES-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR1993","Based on data from FES-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR1994","Based on data from FRS-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR1995","Based on data from FRS-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR1996","Based on data from FRS-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR1997","Based on data from FRS-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR1998","Based on data from FRS-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR1999","Based on data from FRS-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR2000","Based on data from FRS-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR2001","Based on data from FRS-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR2002","Based on data from FRS-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR2003","Based on data from FRS-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR2004","Based on data from FRS-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR2005","Based on data from FRS-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR2006","Based on data from FRS-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR2007","Based on data from FRS-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR2008","Based on data from FRS-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR2009","Based on data from FRS-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR2010","Based on data from FRS-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR2011","Based on data from FRS-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR2012","Based on data from FRS-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR2013","Based on data from FRS-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR2014","Based on data from FRS-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR2015","Based on data from FRS-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR2016","Based on data from FRS-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR2017","Based on data from FRS-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR2018","Based on data from FRS-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR2019","Based on data from FRS-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR2020","Based on data from FRS-LIS. Estimated from unit-record income data."
"GBR","SI.POV.GINI","YR2021","Based on data from FRS-LIS. Estimated from unit-record income data."
"GBR","SI.POV.NAHC","YR2016","Source: EUROSTAT, At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers), reported year is income reference year. Poverty line is relative. Government estimate."
"GBR","SI.POV.NAHC","YR2017","Source: EUROSTAT, At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers), reported year is income reference year. Poverty line is relative. Government estimate."
"GBR","SI.SPR.PCAP.ZG","YR2021","Estimated from income data. Growth rates are for the period of 2016-2021."
"GBR","SN.ITK.DEFC.ZS","YR2001","Proportion of undernourished less than 2.5 percent."
"GBR","SN.ITK.DEFC.ZS","YR2002","Proportion of undernourished less than 2.5 percent."
"GBR","SN.ITK.DEFC.ZS","YR2003","Proportion of undernourished less than 2.5 percent."
"GBR","SN.ITK.DEFC.ZS","YR2004","Proportion of undernourished less than 2.5 percent."
"GBR","SN.ITK.DEFC.ZS","YR2005","Proportion of undernourished less than 2.5 percent."
"GBR","SN.ITK.DEFC.ZS","YR2006","Proportion of undernourished less than 2.5 percent."
"GBR","SN.ITK.DEFC.ZS","YR2007","Proportion of undernourished less than 2.5 percent."
"GBR","SN.ITK.DEFC.ZS","YR2008","Proportion of undernourished less than 2.5 percent."
"GBR","SN.ITK.DEFC.ZS","YR2009","Proportion of undernourished less than 2.5 percent."
"GBR","SN.ITK.DEFC.ZS","YR2010","Proportion of undernourished less than 2.5 percent."
"GBR","SN.ITK.DEFC.ZS","YR2011","Proportion of undernourished less than 2.5 percent."
"GBR","SN.ITK.DEFC.ZS","YR2012","Proportion of undernourished less than 2.5 percent."
"GBR","SN.ITK.DEFC.ZS","YR2013","Proportion of undernourished less than 2.5 percent."
"GBR","SN.ITK.DEFC.ZS","YR2014","Proportion of undernourished less than 2.5 percent."
"GBR","SN.ITK.DEFC.ZS","YR2015","Proportion of undernourished less than 2.5 percent."
"GBR","SN.ITK.DEFC.ZS","YR2016","Proportion of undernourished less than 2.5 percent."
"GBR","SN.ITK.DEFC.ZS","YR2017","Proportion of undernourished less than 2.5 percent."
"GBR","SN.ITK.DEFC.ZS","YR2018","Proportion of undernourished less than 2.5 percent."
"GBR","SN.ITK.DEFC.ZS","YR2019","Proportion of undernourished less than 2.5 percent."
"GBR","SN.ITK.DEFC.ZS","YR2020","Proportion of undernourished less than 2.5 percent."
"GBR","SN.ITK.DEFC.ZS","YR2021","Proportion of undernourished less than 2.5 percent."
"GBR","SN.ITK.DEFC.ZS","YR2022","Proportion of undernourished less than 2.5 percent."
"GBR","SP.UWT.TFRT","YR2012","Source: 2010-2012 NATSAL-3. Unmet need data do not necessarily correspond to the 2012 DHS definition."
"GEO","IT.NET.USER.ZS","YR1990","Source: Ministry of Communications."
"GEO","IT.NET.USER.ZS","YR1995","Source: Ministry of Communications."
"GEO","IT.NET.USER.ZS","YR1996","Source: Ministry of Communications."
"GEO","IT.NET.USER.ZS","YR1997","Source: Ministry of Communications."
"GEO","IT.NET.USER.ZS","YR1998","Source: Ministry of Communications."
"GEO","IT.NET.USER.ZS","YR1999","Source: Ministry of Communications."
"GEO","IT.NET.USER.ZS","YR2000","Ministry of Communications."
"GEO","IT.NET.USER.ZS","YR2001","Georgian National Communications Commission (GNCC)."
"GEO","IT.NET.USER.ZS","YR2002","Georgian National Communications Commission (GNCC)."
"GEO","IT.NET.USER.ZS","YR2003","Georgian National Communications Commission (GNCC)."
"GEO","IT.NET.USER.ZS","YR2004","Georgian National Communications Commission (GNCC)."
"GEO","IT.NET.USER.ZS","YR2005","ITU estimate."
"GEO","IT.NET.USER.ZS","YR2006","Georgian National Communications Commission (GNCC)."
"GEO","IT.NET.USER.ZS","YR2007","Georgian National Communications Commission"
"GEO","IT.NET.USER.ZS","YR2008","ITU estimate."
"GEO","IT.NET.USER.ZS","YR2009","ITU estimate."
"GEO","IT.NET.USER.ZS","YR2010","Ministry of Economy and Sustainable Development of Georgia"
"GEO","IT.NET.USER.ZS","YR2011","ITU estimate."
"GEO","IT.NET.USER.ZS","YR2012","ITU estimate."
"GEO","IT.NET.USER.ZS","YR2013","In the last 12 months. National Statistics Office of Georgia"
"GEO","IT.NET.USER.ZS","YR2014","reference period is the last 12 months Geostat"
"GEO","IT.NET.USER.ZS","YR2015","National Statistics Office of Georgia"
"GEO","IT.NET.USER.ZS","YR2016","Reference period is the last 3 months. Time period 2016-2017 is recalculated according to latest results of 2014 general population census. National Statistics Office of Georgia"
"GEO","IT.NET.USER.ZS","YR2017","Reference period is the last 3 months. Time period 2016-2017 is recalculated according to latest results of 2014 general population census. National Statistics Office of Georgia"
"GEO","IT.NET.USER.ZS","YR2018","National Statistics Office of Georgia"
"GEO","IT.NET.USER.ZS","YR2019","National Statistics Office of Georgia"
"GEO","IT.NET.USER.ZS","YR2020","National Statistics Office of Georgia"
"GEO","IT.NET.USER.ZS","YR2021","Individuals who used the Internet in the last three months National Statistics Office of Georgia"
"GEO","IT.NET.USER.ZS","YR2022","Individuals who used the Internet in the last three months National Statistics Office of Georgia"
"GEO","IT.NET.USER.ZS","YR2023","Individuals who used the Internet in the last three months National Statistics Office of Georgia"
"GEO","SE.ADT.LITR.ZS","YR2018","UIS Estimation"
"GEO","SE.ENR.PRSC.FM.ZS","YR2006","UIS Estimation"
"GEO","SH.DYN.MORT","YR1975","Uncertainty bound is 46.6 - 109.6"
"GEO","SH.DYN.MORT","YR1976","Uncertainty bound is 47.3 - 100"
"GEO","SH.DYN.MORT","YR1977","Uncertainty bound is 47.8 - 91.9"
"GEO","SH.DYN.MORT","YR1978","Uncertainty bound is 48 - 84.9"
"GEO","SH.DYN.MORT","YR1979","Uncertainty bound is 47.8 - 78.9"
"GEO","SH.DYN.MORT","YR1980","Uncertainty bound is 47.3 - 73.6"
"GEO","SH.DYN.MORT","YR1981","Uncertainty bound is 46.7 - 69.2"
"GEO","SH.DYN.MORT","YR1982","Uncertainty bound is 45.9 - 65.5"
"GEO","SH.DYN.MORT","YR1983","Uncertainty bound is 45.1 - 62.5"
"GEO","SH.DYN.MORT","YR1984","Uncertainty bound is 44.4 - 60.1"
"GEO","SH.DYN.MORT","YR1985","Uncertainty bound is 43.8 - 58.1"
"GEO","SH.DYN.MORT","YR1986","Uncertainty bound is 43.3 - 56.7"
"GEO","SH.DYN.MORT","YR1987","Uncertainty bound is 42.9 - 55.6"
"GEO","SH.DYN.MORT","YR1988","Uncertainty bound is 42.7 - 54.5"
"GEO","SH.DYN.MORT","YR1989","Uncertainty bound is 42.6 - 53.8"
"GEO","SH.DYN.MORT","YR1990","Uncertainty bound is 42.5 - 53.2"
"GEO","SH.DYN.MORT","YR1991","Uncertainty bound is 42.2 - 52.7"
"GEO","SH.DYN.MORT","YR1992","Uncertainty bound is 41.8 - 52.3"
"GEO","SH.DYN.MORT","YR1993","Uncertainty bound is 41.3 - 51.8"
"GEO","SH.DYN.MORT","YR1994","Uncertainty bound is 40.7 - 51.2"
"GEO","SH.DYN.MORT","YR1995","Uncertainty bound is 39.9 - 50.3"
"GEO","SH.DYN.MORT","YR1996","Uncertainty bound is 38.9 - 49.2"
"GEO","SH.DYN.MORT","YR1997","Uncertainty bound is 37.6 - 47.8"
"GEO","SH.DYN.MORT","YR1998","Uncertainty bound is 35.9 - 46.1"
"GEO","SH.DYN.MORT","YR1999","Uncertainty bound is 34.2 - 44.1"
"GEO","SH.DYN.MORT","YR2000","Uncertainty bound is 32.1 - 41.9"
"GEO","SH.DYN.MORT","YR2001","Uncertainty bound is 30 - 39.2"
"GEO","SH.DYN.MORT","YR2002","Uncertainty bound is 27.8 - 36.3"
"GEO","SH.DYN.MORT","YR2003","Uncertainty bound is 25.7 - 33"
"GEO","SH.DYN.MORT","YR2004","Uncertainty bound is 23.6 - 29.9"
"GEO","SH.DYN.MORT","YR2005","Uncertainty bound is 21.6 - 26.8"
"GEO","SH.DYN.MORT","YR2006","Uncertainty bound is 19.7 - 23.8"
"GEO","SH.DYN.MORT","YR2007","Uncertainty bound is 17.9 - 21.1"
"GEO","SH.DYN.MORT","YR2008","Uncertainty bound is 16.2 - 18.7"
"GEO","SH.DYN.MORT","YR2009","Uncertainty bound is 14.6 - 16.7"
"GEO","SH.DYN.MORT","YR2010","Uncertainty bound is 13.3 - 15.2"
"GEO","SH.DYN.MORT","YR2011","Uncertainty bound is 12.2 - 13.9"
"GEO","SH.DYN.MORT","YR2012","Uncertainty bound is 11.3 - 13"
"GEO","SH.DYN.MORT","YR2013","Uncertainty bound is 10.7 - 12.2"
"GEO","SH.DYN.MORT","YR2014","Uncertainty bound is 10.2 - 11.6"
"GEO","SH.DYN.MORT","YR2015","Uncertainty bound is 9.8 - 11.2"
"GEO","SH.DYN.MORT","YR2016","Uncertainty bound is 9.6 - 10.9"
"GEO","SH.DYN.MORT","YR2017","Uncertainty bound is 9.4 - 10.7"
"GEO","SH.DYN.MORT","YR2018","Uncertainty bound is 9.2 - 10.5"
"GEO","SH.DYN.MORT","YR2019","Uncertainty bound is 9 - 10.4"
"GEO","SH.DYN.MORT","YR2020","Uncertainty bound is 8.8 - 10.4"
"GEO","SH.DYN.MORT","YR2021","Uncertainty bound is 8.5 - 10.6"
"GEO","SH.DYN.MORT","YR2022","Uncertainty bound is 8.1 - 10.8"
"GEO","SH.DYN.MORT","YR2023","Uncertainty bound is 7.6 - 11.1"
"GEO","SH.STA.OWAD.ZS","YR1990","Plausible bound is 34.04 - 46.04."
"GEO","SH.STA.OWAD.ZS","YR1991","Plausible bound is 34.98 - 46.54."
"GEO","SH.STA.OWAD.ZS","YR1992","Plausible bound is 35.92 - 46.96."
"GEO","SH.STA.OWAD.ZS","YR1993","Plausible bound is 36.9 - 47.51."
"GEO","SH.STA.OWAD.ZS","YR1994","Plausible bound is 37.83 - 48.06."
"GEO","SH.STA.OWAD.ZS","YR1995","Plausible bound is 38.79 - 48.6."
"GEO","SH.STA.OWAD.ZS","YR1996","Plausible bound is 39.74 - 49.21."
"GEO","SH.STA.OWAD.ZS","YR1997","Plausible bound is 40.74 - 49.83."
"GEO","SH.STA.OWAD.ZS","YR1998","Plausible bound is 41.79 - 50.48."
"GEO","SH.STA.OWAD.ZS","YR1999","Plausible bound is 42.81 - 51.15."
"GEO","SH.STA.OWAD.ZS","YR2000","Plausible bound is 43.84 - 51.85."
"GEO","SH.STA.OWAD.ZS","YR2001","Plausible bound is 44.89 - 52.54."
"GEO","SH.STA.OWAD.ZS","YR2002","Plausible bound is 45.95 - 53.23."
"GEO","SH.STA.OWAD.ZS","YR2003","Plausible bound is 47.07 - 53.96."
"GEO","SH.STA.OWAD.ZS","YR2004","Plausible bound is 48.15 - 54.66."
"GEO","SH.STA.OWAD.ZS","YR2005","Plausible bound is 49.3 - 55.34."
"GEO","SH.STA.OWAD.ZS","YR2006","Plausible bound is 50.39 - 56.07."
"GEO","SH.STA.OWAD.ZS","YR2007","Plausible bound is 51.49 - 56.83."
"GEO","SH.STA.OWAD.ZS","YR2008","Plausible bound is 52.55 - 57.55."
"GEO","SH.STA.OWAD.ZS","YR2009","Plausible bound is 53.58 - 58.27."
"GEO","SH.STA.OWAD.ZS","YR2010","Plausible bound is 54.56 - 59.03."
"GEO","SH.STA.OWAD.ZS","YR2011","Plausible bound is 55.51 - 59.79."
"GEO","SH.STA.OWAD.ZS","YR2012","Plausible bound is 56.41 - 60.54."
"GEO","SH.STA.OWAD.ZS","YR2013","Plausible bound is 57.23 - 61.35."
"GEO","SH.STA.OWAD.ZS","YR2014","Plausible bound is 57.94 - 62.15."
"GEO","SH.STA.OWAD.ZS","YR2015","Plausible bound is 58.65 - 62.98."
"GEO","SH.STA.OWAD.ZS","YR2016","Plausible bound is 59.29 - 63.83."
"GEO","SH.STA.OWAD.ZS","YR2017","Plausible bound is 59.85 - 64.78."
"GEO","SH.STA.OWAD.ZS","YR2018","Plausible bound is 60.35 - 65.7."
"GEO","SH.STA.OWAD.ZS","YR2019","Plausible bound is 60.79 - 66.65."
"GEO","SH.STA.OWAD.ZS","YR2020","Plausible bound is 61.17 - 67.6."
"GEO","SH.STA.OWAD.ZS","YR2021","Plausible bound is 61.55 - 68.57."
"GEO","SH.STA.OWAD.ZS","YR2022","Plausible bound is 61.91 - 69.5."
"GEO","SI.DST.FRST.20","YR1996","Based on data from HIS. Estimated from grouped consumption data."
"GEO","SI.DST.FRST.20","YR1997","Based on data from HIS. Estimated from unit-record consumption data."
"GEO","SI.DST.FRST.20","YR1998","Based on data from HIS. Estimated from unit-record consumption data."
"GEO","SI.DST.FRST.20","YR1999","Based on data from HIS. Estimated from unit-record consumption data."
"GEO","SI.DST.FRST.20","YR2000","Based on data from HIS. Estimated from unit-record consumption data."
"GEO","SI.DST.FRST.20","YR2001","Based on data from HIS. Estimated from unit-record consumption data."
"GEO","SI.DST.FRST.20","YR2002","Based on data from HIS. Estimated from unit-record consumption data."
"GEO","SI.DST.FRST.20","YR2003","Based on data from HIS. Estimated from unit-record consumption data."
"GEO","SI.DST.FRST.20","YR2004","Based on data from HIS. Estimated from unit-record consumption data."
"GEO","SI.DST.FRST.20","YR2005","Based on data from HIS. Estimated from unit-record consumption data."
"GEO","SI.DST.FRST.20","YR2006","Based on data from HIS. Estimated from unit-record consumption data."
"GEO","SI.DST.FRST.20","YR2007","Based on data from HIS. Estimated from unit-record consumption data."
"GEO","SI.DST.FRST.20","YR2008","Based on data from HIS. Estimated from unit-record consumption data."
"GEO","SI.DST.FRST.20","YR2009","Based on data from HIS. Estimated from unit-record consumption data."
"GEO","SI.DST.FRST.20","YR2010","Based on data from HIS. Estimated from unit-record consumption data."
"GEO","SI.DST.FRST.20","YR2011","Based on data from HIS. Estimated from unit-record consumption data."
"GEO","SI.DST.FRST.20","YR2012","Based on data from HIS. Estimated from unit-record consumption data."
"GEO","SI.DST.FRST.20","YR2013","Based on data from HIS. Estimated from unit-record consumption data."
"GEO","SI.DST.FRST.20","YR2014","Based on data from HIS. Estimated from unit-record consumption data."
"GEO","SI.DST.FRST.20","YR2015","Based on data from HIS. Estimated from unit-record consumption data."
"GEO","SI.DST.FRST.20","YR2016","Based on data from HIS. Estimated from unit-record consumption data."
"GEO","SI.DST.FRST.20","YR2017","Based on data from HIS. Estimated from unit-record consumption data."
"GEO","SI.DST.FRST.20","YR2018","Based on data from HIS. Estimated from unit-record consumption data."
"GEO","SI.DST.FRST.20","YR2019","Based on data from HIS. Estimated from unit-record consumption data."
"GEO","SI.DST.FRST.20","YR2020","Based on data from HIS. Estimated from unit-record consumption data."
"GEO","SI.DST.FRST.20","YR2021","Based on data from HIS. Estimated from unit-record consumption data."
